miR-526b,gastric cancer
miR-4319,gastric cancer
miR-942-5p,gastric cancer
miR-1231,gastric cancer
miR-1256,gastric cancer
miR-335,gastric cancer
miR-503,gastric cancer
miR-637,gastric cancer
miR-21,gastric cancer
miR-107,gastric cancer
miR-509-3-5p,gastric cancer
miR-3200-5p,gastric cancer
miR-449c-5p,gastric cancer
miR-149-5p,gastric cancer
miR-186-5p,gastric cancer
miR-145,gastric cancer
miR-1304,gastric cancer
miR-296-5p,gastric cancer
miR-124-3p,gastric cancer
miR-877-3p,gastric cancer
miR-153,gastric cancer
miR-654-3p,gastric cancer
miR-4516,gastric cancer
miR-1227-5p,gastric cancer
miR-497-5p,gastric cancer
miR-182-5p,gastric cancer
miR-367-5p,gastric cancer
miR-130a,gastric cancer
miR-133,gastric cancer
miR-198,gastric cancer
miR-503-5p,gastric cancer
miR-183,gastric cancer
miR-375,gastric cancer
miR-326-3p,gastric cancer
miR-139-3p,gastric cancer
miR-33a-3p,gastric cancer
miR-367-3p,gastric cancer
miR-200,gastric cancer
miR-532-5p,gastric cancer
miR-214-5p,gastric cancer
miR-6506-5p,gastric cancer
miR-548g,gastric cancer
miR-421,gastric cancer
miR-150-5p,gastric cancer
miR-149,gastric cancer
miR-145-5p,gastric cancer
miR-155,gastric cancer
miR-329-5p,gastric cancer
miR-16-5p,gastric cancer
miR-136-5p,gastric cancer
miR-671-5p,gastric cancer
miR-101-3p,gastric cancer
miR-502-5p,gastric cancer
miR-206,gastric cancer
miR-4269,gastric cancer
miR-195,gastric cancer
miR-515-5p,gastric cancer
miR-646,gastric cancer
miR-331-3p,gastric cancer
miR-197-3p,gastric cancer
miR-16,gastric cancer
miR-138-5p,glioblastoma
miR-432-5p,glioblastoma
miR-92,glioblastoma
miR-422a,glioblastoma
miR-379-5p,glioblastoma
miR-628-5p,glioblastoma
miR-671-5p,glioblastoma
miR-7161-3p,glioblastoma
miR-5195-3p,glioblastoma
miR-140-3p,glioblastoma
miR-6783-3p,glioblastoma
miR-1257,glioblastoma
miR-518a-5p,glioblastoma
miR-124,glioblastoma multiforme
miR-516b,glioma
miR-527,glioma
miR-103a-3p,glioma
miR-382-5p,glioma
miR-1265,glioma
miR-654,glioma
miR-214,glioma
miR-139-3p,glioma
miR-1205,glioma
miR-34a-5p,glioma
miR-329-3p,glioma
miR-145-5p,glioma
miR-330-5p,glioma
miR-1261,glioma
miR-421,glioma
miR-338-3p,glioma
miR-761,glioma
miR-4493,glioma
miR-638,glioma
miR-224-5p,glioma
miR-625-5p,glioma
miR-1294,glioma
miR-890,glioma
miR-661,glioma
miR-153,glioma
miR-149,glioma
miR-138-5p,glioma
miR-1229-3p,glioma
miR-142-3p,glioma
miR-125a-3p,glioma
miR-7-5p,glioma
miR-1183,glioma
miR-1304,glioma
miR-1236-3p,glioma
miR-182,glioma
miR-433,glioma
let-7,glioma
miR-217,glioma
miR-544a,glioma
miR-379,glioma
miR-181a,glioma
miR-193b-3p,head and neck squamous cell carcinoma
miR-488-3p,head and neck squamous cell carcinoma
miR-217,hepatic carcinoma
miR-1250-3p,hepatoblastoma
miR-503-5p,hepatoblastoma
miR-346,hepatocellular carcinoma
miR-340-5p,hepatocellular carcinoma
miR-452-5p,hepatocellular carcinoma
miR-665,hepatocellular carcinoma
miR-484,hepatocellular carcinoma
miR-572,hepatocellular carcinoma
miR-326,hepatocellular carcinoma
miR-532-5p,hepatocellular carcinoma
miR-4641,hepatocellular carcinoma
miR-892a,hepatocellular carcinoma
miR-328-3p,hepatocellular carcinoma
miR-140-5p,hepatocellular carcinoma
miR-875-3p,hepatocellular carcinoma
miR-421,hepatocellular carcinoma
miR-3171,hepatocellular carcinoma
miR-124,hepatocellular carcinoma
miR-1322,hepatocellular carcinoma
miR-761,hepatocellular carcinoma
miR-217,hepatocellular carcinoma
miR-338-3p,hepatocellular carcinoma
miR-362-3p,hepatocellular carcinoma
miR-506,hepatocellular carcinoma
miR-545,hepatocellular carcinoma
miR-188-5p,hepatocellular carcinoma
miR-449a,hepatocellular carcinoma
miR-138,hepatocellular carcinoma
miR-200a,hepatocellular carcinoma
miR-103,hepatocellular carcinoma
miR-218-5p,hepatocellular carcinoma
miR-328-5p,hepatocellular carcinoma
miR-490-3p,hepatocellular carcinoma
miR-629,hepatocellular carcinoma
miR-486-5p,hepatocellular carcinoma
miR-191,hepatocellular carcinoma
miR-200a-3p,hepatocellular carcinoma
miR-3619-5p,hepatocellular carcinoma
miR-767-3p,hepatocellular carcinoma
miR-382,hepatocellular carcinoma
miR-127-5p,hepatocellular carcinoma
miR-4688,hepatocellular carcinoma
miR-612,hepatocellular carcinoma
miR-145-5p,hepatocellular carcinoma
miR-516a-5p,hepatocellular carcinoma
miR-203,hepatocellular carcinoma
miR-502-5p,hepatocellular carcinoma
miR-335,hepatocellular carcinoma
miR-548p,hepatocellular carcinoma
miR-335-5p,hepatocellular carcinoma
miR-411-5p,hepatocellular carcinoma
miR-432-5p,hepatocellular carcinoma
miR-7,hepatocellular carcinoma
miR-486,hepatocellular carcinoma
miR-766-3p,hepatocellular carcinoma
miR-136-5p,hepatocellular carcinoma
miR-640,hepatocellular carcinoma
miR-331-3p,hepatocellular carcinoma
miR-1324,hepatocellular carcinoma
miR-182,hepatocellular carcinoma
miR-31,hepatocellular carcinoma
miR-1307,hepatocellular carcinoma
miR-526b,hepatocellular carcinoma
miR-526c,hepatocellular carcinoma
miR-1258,hepatocellular carcinoma
miR-622,hepatocellular carcinoma
miR-141-3p,hepatocellular carcinoma
miR-375,hepatocellular carcinoma
miR-620,hepatocellular carcinoma
miR-582-3p,hepatocellular carcinoma
miR-181,hepatocellular carcinoma
miR-9,hepatocellular carcinoma
miR-129-5p,hepatocellular carcinoma
miR-200b,hepatocellular carcinoma
miR-490-5p,hepatocellular carcinoma
miR-548c-3p,hypopharyngeal cancer
miR-520a-5p,Infantile hemangioma
miR-1298-3p,Infantile hemangioma
miR-514a-5p,Infantile hemangioma
miR-137,Infantile hemangioma
miR-2113,Infantile hemangioma
miR-892b,Infantile hemangioma
miR-518f-3p,Infantile hemangioma
miR-499a-3p,Infantile hemangioma
miR-489-3p,Infantile hemangioma
miR-197-3p,Infantile hemangioma
miR-216a-3p,Infantile hemangioma
miR-1271-3p,Infantile hemangioma
miR-149,intrahepatic cholangiocarcinoma
miR-124,kidney clear cell carcinoma
miR-200c,laryngeal cancer
miR-7,laryngeal squamous cell carcinoma
miR-136-5p,laryngeal squamous cell carcinoma
miR-646,laryngeal squamous cell carcinoma
miR-223,laryngeal squamous cell carcinoma
miR-4726-5p,laryngeal squamous cell carcinoma
miR-4640-5p,laryngeal squamous cell carcinoma
miR-302b-3p,laryngeal squamous cell carcinoma
miR-486-3p,laryngeal squamous cell carcinoma
miR-484,liver cancer
miR-665,liver cancer
miR-490-3p,liver cancer
miR-1228,liver cancer
miR-570-3p,liver cancer
miR-552-3p,liver cancer
miR-17-3p,liver cancer
miR-124,liver cancer
miR-659-3p,liver cancer
miR-106a-3p,liver cancer
miR-424-5p,liver cancer
miR-9-5p,liver cancer
miR-3186-3p,lung adenocarcinoma
miR-22-3p,lung adenocarcinoma
miR-545,lung adenocarcinoma
miR-589,lung adenocarcinoma
miR-326,lung adenocarcinoma
miR-145-5p,lung adenocarcinoma
miR-93-5p,lung adenocarcinoma
miR-1270,lung adenocarcinoma
miR-567,lung adenocarcinoma
miR-375,lung adenocarcinoma
miR-135a-5p,lung adenocarcinoma
miR-93,lung adenocarcinoma
miR-182,lung adenocarcinoma
miR-6783-3p,lung adenocarcinoma
miR-22,lung adenocarcinoma
miR-566,lung adenocarcinoma
miR-665,lung adenocarcinoma
miR-198,lung adenocarcinoma
miR-134,lung adenocarcinoma
miR-556-3p,lung cancer
miR-516b-5p,lung cancer
miR-503,lung cancer
miR-188-3p,Lung cancer
miR-124,lung cancer
miR-1275,lung cancer
miR-497,lung cancer
miR-522-3p,lung cancer
miR-378,lung cancer
miR-320a,lung cancer
miR-1245,lung cancer
miR-1228,lung cancer
miR-498,lung cancer
miR-4302,lung cancer
miR-379,lung cancer
let-7,lung cancer
miR-339-5p,lung cancer
miR-135b-3p,lung cancer
miR-96-3p,lung cancer
miR-7,lung cancer
miR-214,lung cancer
miR-186,lung squamous cell carcinoma
miR-873-3p,lung squamous cell carcinoma
miR-136-5p,lung squamous cell carcinoma
miR-153-3p,malignant melanoma
miR-198,malignant melanoma
miR-143-3p,melanoma
miR-1236,melanoma
miR-145,melanoma
miR-429,melanoma
let-7e-5p,mucoepidermoid carcinoma
miR-214-3p,mucoepidermoid carcinoma
miR-107,mucoepidermoid carcinoma
miR-767-5p,multiple myeloma
miR-7-5p,nasopharyngeal carcinoma
miR-4288,nasopharyngeal carcinoma
miR-9,nasopharyngeal carcinoma
miR-203,nasopharyngeal carcinoma
miR-451,nasopharyngeal carcinoma
miR-31,nasopharyngeal carcinoma
miR-577,nasopharyngeal carcinoma
miR-7,non-small cell lung cancer
miR-1183,non-small cell lung cancer
miR-203,non-small cell lung cancer
miR-145,non-small cell lung cancer
miR-330-5p,non-small cell lung cancer
miR-326,non-small cell lung cancer
miR-381-3p,non-small cell lung cancer
miR-22-3p,non-small cell lung cancer
miR-614,non-small cell lung cancer
miR-155,non-small cell lung cancer
miR-630,non-small cell lung cancer
miR-377,non-small cell lung cancer
miR-498,non-small cell lung cancer
miR-382,non-small cell lung cancer
miR-96-5p,non-small cell lung cancer
miR-125b,non-small cell lung cancer
miR-593-3p,non-small cell lung cancer
miR-653-5p,non-small cell lung cancer
miR-361-3p,non-small cell lung cancer
miR-615-5p,non-small cell lung cancer
miR-19b-3p,non-small cell lung cancer
miR-195,non-small cell lung cancer
miR-338-3p,non-small cell lung cancer
miR-1179,non-small cell lung cancer
miR-1182,non-small cell lung cancer
miR-331-3p,non-small cell lung cancer
miR-338-5p,non-small cell lung cancer
miR-181,non-small cell lung cancer
miR-429,non-small cell lung cancer
miR-200b-3p,non-small cell lung cancer
miR-1252,non-small cell lung cancer
miR-544a,non-small cell lung cancer
miR-302e,non-small cell lung cancer
miR-600,non-small cell lung cancer
miR-1287,non-small cell lung cancer
miR-488-3p,non-small cell lung cancer
miR-144,non-small cell lung cancer
miR-1256,non-small cell lung cancer
miR-520f,non-small cell lung cancer
miR-103a-3p,non-small cell lung cancer
miR-545-3p,non-small cell lung cancer
miR-580-3p,non-small cell lung cancer
miR-185-3p,non-small cell lung cancer
miR-296-5p,non-small cell lung cancer
miR-330-3p,non-small cell lung cancer
miR-1253,non-small cell lung cancer
miR-379,non-small cell lung cancer
miR-133a-5p,non-small cell lung cancer
miR-23a-3p,oral squamous cell carcinoma
miR-196a-5p,oral squamous cell carcinoma
miR-124,oral squamous cell carcinoma
miR-204-3p,oral squamous cell carcinoma
miR-125b,oral squamous cell carcinoma
miR-378a,oral squamous cell carcinoma
miR-510-5p,oral squamous cell carcinoma
miR-31,oral squamous cell carcinoma
miR-194,oral squamous cell carcinoma
miR-204,oral squamous cell carcinoma
miR-526b-5p,oral squamous cell carcinoma
miR-1290,oral squamous cell carcinoma
miR-382-5p,oral squamous cell carcinoma
miR-136-5p,oral squamous cell carcinoma
miR-503-5p,oral squamous cell carcinoma
miR-585-5p,oral squamous cell carcinoma
miR-6079,oral squamous cell carcinoma
miR-29a-5p,oral squamous cell carcinoma
miR-933,oral squamous cell carcinoma
miR-7,osteosarcoma
miR-19b,osteosarcoma
miR-1299,osteosarcoma
miR-19a,osteosarcoma
miR-892b,osteosarcoma
miR-375,osteosarcoma
miR-22,osteosarcoma
miR-424,osteosarcoma
miR-1265,osteosarcoma
miR-370-3p,osteosarcoma
miR-1253,osteosarcoma
miR-205-5p,osteosarcoma
miR-136,osteosarcoma
miR-206,osteosarcoma
miR-767-5p,osteosarcoma
miR-766,osteosarcoma
miR-29c-3p,osteosarcoma
miR-382-5p,osteosarcoma
miR-569,osteosarcoma
miR-599,osteosarcoma
miR-1200,osteosarcoma
miR-382,osteosarcoma
miR-1244,osteosarcoma
miR-711,osteosarcoma
miR-449a,osteosarcoma
miR-203a-3p,osteosarcoma
miR-26a-5p,osteosarcoma
miR-1304-5p,osteosarcoma
miR-448,osteosarcoma
miR-125b-5p,osteosarcoma
miR-1236-3p,ovarian cancer
miR-942,ovarian cancer
miR-646,ovarian cancer
miR-647,ovarian cancer
miR-449a,ovarian cancer
miR-513b-5p,ovarian cancer
miR-9,ovarian cancer
miR-615-5p,ovarian cancer
miR-6753-5p,ovarian cancer
miR-302e,ovarian cancer
miR-145,ovarian cancer
miR-1182,ovarian cancer
miR-198,ovarian cancer
miR-760,ovarian cancer
miR-637,ovarian cancer
miR-1228,ovarian cancer
miR-217,pancreatic cancer
miR-330-5p,pancreatic cancer
miR-122,pancreatic cancer
miR-137-3p,pancreatic cancer
miR-338,pancreatic cancer
miR-26b,pancreatic cancer
miR-382,pancreatic cancer
miR-330,pancreatic cancer
miR-125a,pancreatic cancer
miR-153,pancreatic cancer
miR-378a-3p,pancreatic cancer
miR-335-5p,pancreatic cancer
miR-33b,pancreatic cancer
miR-93,pancreatic cancer
miR-34a,pancreatic ductal adenocarcinoma
miR-942,pancreatic ductal adenocarcinoma
miR-892b,pancreatic ductal adenocarcinoma
miR-625,pancreatic ductal adenocarcinoma
miR-377,pancreatic ductal adenocarcinoma
miR-1253,pancreatic ductal adenocarcinoma
miR-1294,pancreatic ductal adenocarcinoma
miR-577,pancreatic ductal adenocarcinoma
miR-144-3p,pancreatic ductal adenocarcinoma
miR-874-3p,pancreatic ductal adenocarcinoma
miR-1179,papillary thyroid cancer
miR-145,papillary thyroid cancer
miR-198,papillary thyroid cancer
miR-1261,papillary thyroid cancer
miR-1231,papillary thyroid cancer
miR-1304,papillary thyroid cancer
miR-22-3p,papillary thyroid cancer
miR-139-5p,papillary thyroid cancer
miR-885-5p,papillary thyroid cancer
miR-1183,papillary thyroid cancer
miR-141-3p,papillary thyroid cancer
miR-200a-3p,papillary thyroid cancer
miR-4520-2-3p,papillary thyroid cancer
miR-4659b-3p,papillary thyroid cancer
miR-4713-5p,papillary thyroid cancer
miR-208b-5p,papillary thyroid cancer
miR-6812-5p,papillary thyroid cancer
miR-5088-5p,papillary thyroid cancer
miR-5572,papillary thyroid cancer
miR-608,papillary thyroid cancer
miR-6819-5p,papillary thyroid cancer
miR-4524a-5p,papillary thyroid cancer
miR-942-5p,papillary thyroid cancer
miR-876-5p,papillary thyroid cancer
miR-3911,papillary thyroid cancer
miR-4753-3p,papillary thyroid cancer
miR-4778-3p,papillary thyroid cancer
miR-103a-2-5p,papillary thyroid cancer
miR-877-3p,papillary thyroid cancer
miR-5193,papillary thyroid cancer
miR-5196-3p,papillary thyroid cancer
miR-136-5p,papillary thyroid cancer
miR-449c-5p,papillary thyroid cancer
miR-34b-5p,papillary thyroid cancer
miR-578,papillary thyroid cancer
miR-500a-5p,papillary thyroid cancer
miR-145-3p,prostate cancer
miR-497,prostate cancer
miR-1182,prostate cancer
miR-193a-5p,prostate cancer
miR-143,prostate cancer
miR-193a-3p,prostate cancer
miR-17-5p,prostate cancer
miR-183,prostate cancer
miR-21,prostate cancer
miR-200,prostate cancer
miR-186-5p,prostate cancer
miR-1285-5p,prostate cancer
miR-29a-3p,prostate cancer
miR-6884,prostate cancer
miR-5008,prostate cancer
miR-29a,prostate cancer
miR-145-5p,prostate cancer
miR-19b-3p,rectal cancer
miR-505,renal carcinoma
miR-205,renal carcinoma
miR-100,renal carcinoma
miR-296-3p,renal cell carcinoma
miR-9,renal cell carcinoma
miR-514a-5p,renal cell carcinoma
miR-411,renal cell carcinoma
miR-335,renal clear cell carcinoma
miR-183,retinoblastoma
miR-338-3p,salivary adenoid cystic carcinoma
miR-615-5p,T-cell lymphoblastic lymphoma
miR-370-3p,thyroid cancer
miR-361-3p,thyroid cancer
miR-940,thyroid cancer
miR-1304,thyroid cancer
miR-144-3p,thyroid cancer
miR-431-5p,tongue squamous cell carcinoma
miR-665,tongue squamous cell carcinoma
miR-1299,triple-negative breast cancer
miR-195-5p,triple-negative breast cancer
miR-214,triple-negative breast cancer
miR-17,triple-negative breast cancer
miR-375,triple-negative breast cancer
miR-296-5p,triple-negative breast cancer
miR-637,triple-negative breast cancer
miR-203a-3p,triple-negative breast cancer
miR-4753,triple-negative breast cancer
miR-6809,triple-negative breast cancer
miR-197-3p,triple-negative breast cancer
miR-661,triple-negative breast cancer
miR-208a,triple-negative breast cancer
miR-3164,triple-negative breast cancer
miR-148a-3p,triple-negative breast cancer
miR-152-3p,triple-negative breast cancer
miR-141-5p,triple-negative breast cancer
miR-762,urothelial carcinoma of bladder
miR-30c,urothelial carcinoma of bladder
